0.87631	1.50048286	0.0077238947
0.87788	1.49829426	0.0077737957
0.87945	1.49609946	0.0078240374
0.88102	1.49389869	0.0078746159
0.88259	1.49169178	0.0079255367
0.88416	1.48947884	0.0079767988
0.88573	1.48725957	0.008028411
0.8873	1.48503419	0.0080803693
0.88887	1.48280255	0.0081326793
0.89044	1.48056461	0.0081853434
0.89201	1.47832047	0.0082383609
0.89358	1.47606997	0.0082917376
0.89515	1.47381308	0.0083454759
0.89672	1.47154989	0.0083995752
0.89829	1.46928009	0.0084540448
0.89986	1.46700393	0.0085088805
0.90142	1.46472124	0.0085640885
0.90299	1.46243212	0.008619668
0.90456	1.46013639	0.0086756252
0.90613	1.45783403	0.0087319629
0.9077	1.45552498	0.0087886841
0.90927	1.45320938	0.0088457879
0.91083	1.45088702	0.0089032808
0.9124	1.44855788	0.0089611658
0.91397	1.44622207	0.0090194423
0.91554	1.4438794	0.0090781169
0.91711	1.44152984	0.0091371927
0.91867	1.43917349	0.0091966691
0.92024	1.43681018	0.009256553
0.92181	1.43443985	0.0093168474
0.92338	1.43206263	0.009377552
0.92494	1.42967833	0.0094386738
0.92651	1.42728691	0.009500216
0.92808	1.42488832	0.0095621821
0.92964	1.42248269	0.0096245717
0.93121	1.42006996	0.0096873881
0.93278	1.4176498	0.0097506427
0.93434	1.41522247	0.0098143312
0.93591	1.41278793	0.0098784572
0.93747	1.41034584	0.0099430323
0.93904	1.40789645	0.0100080522
0.94061	1.40543973	0.0100735207
0.94217	1.40297548	0.0101394455
0.94374	1.40050366	0.0102058307
0.9453	1.39802422	0.01027268
0.94687	1.39553728	0.0103399934
0.94843	1.39304279	0.0104077749
0.95	1.39054056	0.0104760326
0.95156	1.38803054	0.0105447708
0.95313	1.38551268	0.0106139938
0.95469	1.3829871	0.0106837014
0.95625	1.38045359	0.0107539024
0.95782	1.37791226	0.0108245967
0.95938	1.37536292	0.0108957931
0.96095	1.37280567	0.0109674918
0.96251	1.3702403	0.0110397019
0.96407	1.36766677	0.0111124278
0.96564	1.36508519	0.01118567
0.9672	1.36249535	0.0112594376
0.96876	1.35989737	0.011333731
0.97033	1.35729102	0.0114085597
0.97189	1.35467642	0.0114839241
0.97345	1.35205337	0.0115598338
0.97502	1.3494218	0.0116362942
0.97658	1.34678183	0.0117133056
0.97814	1.34413341	0.0117908734
0.9797	1.34147616	0.0118690126
0.98126	1.33881051	0.011947714
0.98283	1.33613592	0.0120269981
0.98439	1.33345283	0.0121068555
0.98595	1.33076069	0.012187307
0.98751	1.32805977	0.0122683484
0.98907	1.32535001	0.0123499855
0.99063	1.32263121	0.0124322295
0.9922	1.31990345	0.0125150812
0.99376	1.31716652	0.0125985522
0.99532	1.31442054	0.0126826434
0.99688	1.31166526	0.0127673665
0.99844	1.30890062	0.012852728
1	1.30612675	0.0129387293
